,id,open,high,low,volume,market_cap,social_score,average_sentiment,price_score,social_impact_score,correlation_rank,volatility,percent_change_24h,market_cap_global,close
10245,ID_YCdpjL,7447.583,7466.96742,7447.583,441606656.0,134494960992.07,19688528.0,3.8,2.9,4.0,2.8,0.02967608,-0.7156709333171678,205338740665.0,7466.96742
10246,ID_YCx9qr,9215.773298,9226.753007,9215.773298,585436834.0,170276493399.0,12761945.0,3.7,3.0,4.0,2.4,0.00596019,0.5859457704681543,275808610147.0,9226.753007
10247,ID_YDmkm6,5400.443363,5535.63615,5400.443363,1810786480.0,99994259555.0,25380352.0,3.7,2.1,3.0,3.5,0.02827559,0.7079705491482364,156739444354.0,5508.075622
10249,ID_YEUHgq,9170.646445,9170.646445,9146.507542,680783069.0,165714124008.24,8149784.0,3.8,3.6,4.4,2.8,0.00578486,-1.9431493202152896,247549330289.0,9146.507542
10250,ID_YFBhgV,6895.293913,6895.293913,6893.678738,989021039.0,126046836930.0,11036483.0,3.7,2.9,3.7,3.0,0.00964891,0.1519226266104012,199538008675.0,6893.678738
10251,ID_YGC4hd,10343.760894,10356.084049,10343.760894,754611349.0,191087241366.0,18041739.0,3.6,2.6,4.1,2.7,0.00796459,1.0505893837760671,338444139863.0,10356.084049
10253,ID_YHJz2X,13104.809152,13238.745229,13104.809152,1306164637.0,245470218836.0,28584035.0,3.6,3.1,4.2,3.0,0.01963618,-2.6511395708622847,400974797297.0,13238.745229
10254,ID_YHf8Jz,9579.472658,9582.156572,9579.472658,701100576.0,176862064096.0,21845652.0,3.6,2.6,4.2,3.1,0.00378106,0.5776858320083866,293490025941.0,9582.156572
10256,ID_YKSm42,7686.052077,7718.271985,7686.052077,366143714.0,140014127873.0,9001092.0,3.6,3.4,4.0,3.2,0.01319277,-2.1568451276817218,204797571688.0,7706.003476
10257,ID_YKrg4k,9037.326667,9053.732099,9037.326667,1377063071.0,165125623674.0,13441998.0,3.5,4.5,4.1,3.2,0.01105957,-0.3581516729008072,258883257744.0,9053.732099
10258,ID_YLSysa,9809.774879,9809.774879,9801.109732,712193956.0,178448180678.0,22871196.0,3.8,5.0,3.0,3.8,0.00880581,0.1091702333086476,277148994641.0,9801.109732
10259,ID_YLnNAs,8618.945612,8623.396595,8616.957782,351755227.0,156745457837.0,12056562.0,3.7,3.1,3.0,2.6,0.00440924,-0.984136556220622,236686863876.0,8617.617168
10261,ID_YMmzzb,7531.312326,7531.312326,7525.616303,334921006.0,136234764446.0,10953067.0,3.7,5.0,3.7,4.0,0.00525768,-0.0155048704104989,202856726295.0,7525.616303
10262,ID_YMvitn,7179.046445,7193.138719,7179.046445,609563709.0,130271741949.0,18777948.0,3.6,3.3,3.4,3.2,0.00251255,0.4784594718829623,191661219355.0,7190.792381
10264,ID_YNmg4n,9212.992069,9225.19273,9212.992069,466576758.0,169277293598.0,22755722.0,3.6,5.0,3.0,3.2,0.00323901,0.6882921605675483,275714813482.0,9225.19273
10268,ID_YPyMmC,56805.591312,57105.722709,56475.767542,2571615207.0,1054018439087.0,95283344.0,3.6,2.9,4.3,2.0,0.02896813,-6.1004857694988,1768245787414.0,56587.736873
10269,ID_YQ8mtA,8710.311012,8734.441613,8695.335687,609349147.0,157407122425.0,5429773.0,3.8,3.0,3.7,3.0,0.01343211,-1.177440155799535,238914331259.0,8732.825769
10271,ID_YQzwkQ,56782.123221,56942.900064,56450.281919,2496597419.0,1057431409950.0,51219599.0,3.9,2.6,3.3,3.4,0.02060949,1.732295409886355,1773478117956.0,56928.64842
10272,ID_YRf7Ur,7989.068293,8004.771405,7987.029255,407469441.0,143990491662.05,5613735.0,3.7,2.8,2.1,2.2,0.01115608,-1.844062749152276,217658030639.28,8004.506171
10273,ID_YRhBgw,9659.498264,9660.695812,9656.946764,785413561.0,177735519061.0,15204342.0,3.8,1.2,3.0,3.6,0.00737548,-0.4045738057571978,275729859269.0,9656.946764
10277,ID_YWoeQU,11496.935934,11496.935934,11483.682747,1063556892.0,212189302462.0,21321132.0,3.6,2.7,3.7,3.1,0.00796416,-0.9658157726813268,361773463748.0,11483.682747
10278,ID_YXRMmx,8805.188389,8837.562053,8805.188389,645874546.0,158898654178.0,7564266.0,3.7,2.9,4.1,2.3,0.01856573,-3.854168340288206,239534045020.0,8837.562053
10279,ID_YXYDXx,11586.858704,11586.945591,11586.858704,802322535.0,213718251764.0,11454153.0,3.6,2.9,4.1,3.4,0.01186574,-0.8936237588799479,366017878066.0,11586.945591
10280,ID_YXdxdW,9228.550535,9250.90966,9228.550535,709319813.0,170445586737.0,20373129.0,3.6,3.2,3.6,3.6,0.0075444,2.2699737033515164,269265340449.0,9250.90966
10282,ID_YYVfJ7,8632.441635,8632.569018,8616.992848,506657271.0,157131535684.0,9489720.0,3.6,3.1,3.6,3.9,0.00851433,0.4965315124364303,233498117316.0,8627.50127
10283,ID_YZ9aBB,10158.499822,10158.499822,10142.43875,1201250461.0,188229059277.0,18735048.0,3.7,3.0,4.0,4.1,0.01863997,4.371464605534336,309727906855.0,10142.43875
10287,ID_YbfgvL,9565.314422,9579.51262,9556.010183,1398638102.0,175591843006.0,22826763.0,3.7,2.9,4.0,2.7,0.01035122,-1.707851296505988,252484362702.0,9579.51262
10288,ID_Ye9wTi,38293.930203,38470.604969,38086.557717,2119770751.0,714378589092.0,19119228.0,3.6,3.5,3.6,2.5,0.02091193,-1.9285009417839345,1189380964927.0,38100.376154
10289,ID_YeKASp,11644.407926,11654.313896,11644.407926,841186476.0,215288793386.0,9959806.0,3.6,2.9,3.7,2.9,0.00349041,-0.2642733019967039,368736793759.0,11654.313896
10290,ID_YefJYB,8045.960063,8068.249169,7971.327917,498231905.0,143562677906.29,7804970.0,3.8,1.0,4.0,1.0,0.0218562,-4.883588378192197,214791145463.25,7983.26581
10291,ID_Yepdoy,38142.053808,38505.457324,37834.528914,2123057019.0,713628509299.0,36114516.0,3.5,1.0,3.0,2.5,0.01995353,-4.002232682349564,1204913505577.0,38505.457324
10292,ID_YgKXjW,13397.05976,13400.946689,13385.287316,879836198.0,248219053060.0,26284801.0,3.6,3.2,4.0,3.9,0.00900386,1.5708457182049975,408344654080.0,13400.946689
10293,ID_YhzftB,7365.475459,7367.505467,7362.403428,372338717.0,133370236558.0,5327868.0,3.7,2.9,4.0,2.8,0.0097328,-1.8605916832196543,198284052329.0,7362.403428
10294,ID_YiTyy6,55957.284649,55957.284649,55558.008308,2039531119.0,1039011330639.0,36568510.0,3.7,3.5,3.7,4.1,0.01646652,3.179303473846119,1786739881345.0,55655.513541
10295,ID_YkdmQC,11361.308294,11382.45639,11361.308294,861819073.0,210655794247.0,16362970.0,3.6,2.8,3.0,2.6,0.00659179,-0.082207855112969,360754638412.0,11382.45639
10296,ID_YmM9kU,15948.219856,15961.737191,15948.219856,761487181.0,295724926778.0,10166776.0,3.5,2.8,3.7,2.9,0.00426429,-0.2952820081114475,463384381809.0,15961.737191
10298,ID_YooURd,11334.512695,11352.418106,11330.110909,809831491.0,209998320909.0,13291131.0,3.3,2.9,4.0,2.5,0.0169014,2.349942180091345,363571720874.0,11344.767321
10299,ID_YoovgN,13283.194727,13283.194727,13253.944515,747558071.0,245332780455.0,8003908.0,3.6,2.9,3.0,2.7,0.01681589,-4.184757301567341,401676848782.0,13253.944515
10300,ID_YqMkUn,50505.447397,50763.603862,50451.86035,2040663857.0,945863116321.0,23977500.0,3.7,2.6,3.7,3.3,0.02240164,2.79154479184514,1619133029072.0,50752.608861
10303,ID_Yr7yUn,18688.677858,18688.677858,18542.918112,1648745189.0,343603082033.0,21456144.0,3.6,2.3,3.0,3.4,0.01211976,-0.9910330269342577,545153511970.0,18542.918112
10305,ID_Yrp7Li,19109.826168,19187.3291,19103.317625,1403000475.0,356262551155.0,23126927.0,3.6,3.1,3.6,3.6,0.01702829,-3.0724022197563348,575429149372.0,19130.914439
10307,ID_YrvwRW,6677.283318,6677.283318,6675.083167,1125935226.0,121559058818.0,17918675.0,3.7,2.8,3.8,1.9,0.0099586,-0.0953023563461746,186162836303.0,6675.083167
10308,ID_Ytcgse,9281.596797,9306.160964,9281.596797,1484266666.0,170699786289.0,18185603.0,3.7,3.0,3.9,4.0,0.01588079,3.588076416877409,258476570963.0,9306.160964
10309,ID_Yts8WH,7455.565355,7455.565355,7388.586036,2473004726.0,134918990831.0,8157368.0,3.6,3.9,3.0,3.1,0.0185709,-6.226932284332273,204794125506.0,7388.586036
10311,ID_YupDYf,8164.705142,8164.705142,8161.143553,392298935.0,146596028136.07,3946478.0,3.7,3.3,2.4,4.0,0.00662137,-1.1630734666391918,222070196374.27,8161.143553
10313,ID_YwTXpS,8110.084122,8110.084122,8070.0008,1482341069.0,147727152039.0,12366513.0,3.7,3.0,4.1,3.1,0.01531073,4.461837047194329,228379512728.0,8070.0008
10314,ID_YwYeLz,11445.335354,11469.866046,11445.335354,653953047.0,211816046875.0,15753169.0,3.6,3.3,3.5,3.7,0.01034581,1.4363433244670414,370070096715.0,11469.866046
10317,ID_YxvNdM,8826.203673,8881.437978,8826.203673,1669564288.0,163036631491.0,11999687.0,3.7,2.8,4.3,2.8,0.0192593,-4.259364728286521,250237309334.0,8881.437978
10318,ID_Yy4xdi,7188.730413,7245.566197,7180.75228,539765656.0,130534544852.0,7517494.0,3.6,3.1,4.1,3.4,0.02844898,8.19106715516091,197705433982.0,7245.566197
10319,ID_YzLsRg,11301.97409,11304.386583,11218.610707,1161509302.0,208616889282.0,14088632.0,3.6,4.2,3.0,3.5,0.00271464,-0.9758905803792453,360976885112.0,11278.614598
10320,ID_Z587vX,9157.522466,9160.113951,9144.963089,648204909.0,168026585002.0,14190642.0,3.7,2.9,4.1,4.0,0.007872,1.932139937547946,261957315109.0,9144.963089
10321,ID_Z5LJv4,9951.008895,9951.008895,9885.278631,456367610.0,178046038923.61,8151213.0,3.8,5.0,1.8,4.0,0.00585017,0.1192676892540951,261146224359.52,9913.571827
10322,ID_Z7EtwA,11383.902626,11386.530186,11383.902626,572288416.0,210772517433.0,8156797.0,3.6,4.5,3.4,3.9,0.00241323,0.718273996624399,365368893557.0,11383.94563
10323,ID_Z7LMDW,8776.014034,8776.014034,8770.988262,527098927.0,158417181730.0,8641650.0,3.8,1.7,4.1,3.2,0.00367146,0.6233259386711189,239874352571.0,8771.92356
10325,ID_Z7p3GD,19139.604478,19139.604478,19033.969985,1135855580.0,353448283128.0,17363098.0,3.6,2.3,3.0,3.3,0.01272623,0.8634255433460513,573237532225.0,19035.449674
10326,ID_Z83CCJ,9486.87536,9486.87536,9472.314116,776014872.0,174260364918.0,16963995.0,3.7,3.3,3.6,3.6,0.01909152,1.0933527948147712,270404542584.0,9472.314116
10327,ID_Z9ZZhe,10105.263814,10142.550194,10105.263814,710877353.0,184624065090.0,9970707.0,3.7,2.1,4.4,3.8,0.01284986,2.604795607136361,287753639475.0,10137.76154
10328,ID_Z9qHcH,51989.388223,52067.010795,51768.204049,2129472778.0,968670136541.0,53814535.0,3.5,3.6,4.2,4.3,0.01114211,3.8296133084301625,1651510543977.0,52023.214002
10331,ID_ZBZG27,12248.93369,12248.93369,12240.543466,1064384910.0,226034522650.0,15708429.0,3.7,2.4,4.1,4.0,0.01889788,3.692167251829837,389049473615.0,12240.543466
10332,ID_ZD7tmL,7071.730956,7078.369858,7071.730956,1415281462.0,129264071215.0,18768608.0,3.7,3.0,3.6,2.5,0.00853992,-1.0890032254674615,205025643948.0,7078.369858
10333,ID_ZDk4C3,8532.740864,8532.740864,8498.423765,352440160.0,154381186384.0,12122857.0,3.6,3.1,4.3,4.7,0.00983833,1.747100011388647,232022368148.0,8498.423765
10334,ID_ZF7Hbr,6556.592606,6579.994055,6504.727397,1584162514.0,117412863135.0,10868126.0,3.7,3.3,4.3,4.3,0.02812668,9.555498125708048,179624217709.0,6504.727397
10336,ID_ZGfxot,7227.328327,7229.357392,7177.412685,736180027.0,130676841695.0,12731167.0,3.6,5.0,3.6,3.0,0.0150298,-2.590836025447526,191189072065.0,7205.244465
10338,ID_ZJgidw,35793.47447,35960.979979,35791.712081,1963355891.0,669203039807.0,59053878.0,3.7,3.4,3.0,3.6,0.02487411,6.736073136469141,1098067717788.0,35791.712081
10339,ID_ZJiqWh,7977.762553,7977.857112,7951.369671,454700449.0,143308613546.54,193.0,3.0,3.1,3.9,3.1,0.01064865,-3.243332812699215,215950818603.0,7965.095502
10341,ID_ZLgVbR,11570.875066,11570.875066,11553.065917,1131005243.0,213385208633.0,19249025.0,3.7,3.0,4.0,4.0,0.01680528,1.0080315491817786,360921654112.0,11553.065917
10343,ID_ZMao5A,6343.531402,6374.289437,6336.874133,1488511740.0,116291518782.0,7651180.0,3.6,3.5,3.0,3.3,0.02603769,1.3451246633425336,179160888692.0,6370.084072
10344,ID_ZMhBbm,8620.019323,8620.357175,8605.100104,526735823.0,155510291029.0,14229281.0,3.7,2.5,4.3,2.5,0.00709712,-1.7629226735308383,235861909262.0,8605.100104
10345,ID_ZNU2jm,9904.31563,9904.31563,9892.618774,631267415.0,182612268475.0,13517062.0,3.6,2.9,4.0,4.4,0.01339471,1.9816191252026387,304774655599.0,9892.618774
10347,ID_ZQV8tH,6103.938878,6103.938878,6098.189474,947682328.0,111564969244.0,10846411.0,3.6,3.2,3.7,2.8,0.00975063,-1.5287282787655938,172089374263.0,6098.189474
10348,ID_ZR9V6x,7928.728503,7929.926046,7923.593863,352819742.0,142604232567.59,3315530.0,3.7,2.5,2.1,4.3,0.00468026,-0.4692226097729267,215332056057.0,7923.593863
10349,ID_ZRiupD,48623.231415,48788.781522,48315.680441,2506866258.0,905127745403.0,113492233.0,3.5,3.0,4.0,4.0,0.03394655,10.649606787851384,1513980911433.0,48513.567899
10350,ID_ZSpAcP,16030.15247,16030.15247,15991.49986,961190098.0,296396445163.0,9381442.0,3.6,2.8,3.0,3.1,0.0126599,-1.2388199934920856,468714858219.0,16003.639431
10353,ID_ZTWJtb,8743.016405,8743.016405,8735.601853,505194361.0,158427462598.0,22591017.0,3.7,2.9,4.3,3.7,0.01323327,-0.0011292855101325,237672910777.0,8735.601853
10355,ID_ZUfReD,9281.897605,9290.917777,9266.246899,830118892.0,170585628924.0,15887121.0,3.7,3.9,4.2,3.5,0.00424499,-1.4910747937427855,264208087500.0,9267.571789
10356,ID_ZW3gjM,10354.30363,10354.30363,10347.782983,370426779.0,185527268699.45,3881982.0,3.7,1.5,1.8,5.0,0.00924737,0.0893983940787555,267677250479.22,10350.898604
10359,ID_ZZ9JCR,9987.695746,9987.695746,9891.882787,1875358091.0,182080034637.0,26443733.0,3.8,2.7,3.9,3.6,0.04090569,-0.0222973089657417,271884254262.0,9892.418284
10361,ID_Zd2eYa,11403.398806,11419.272142,11403.398806,782533728.0,211035478428.0,13120966.0,3.6,2.9,4.2,2.3,0.02101139,-4.243830553303684,378090662881.0,11419.272142
10363,ID_ZdYU34,8754.662735,8807.972724,8754.662735,1173830707.0,159518383358.0,23001740.0,3.7,2.0,3.7,2.7,0.01243054,0.8660539575770306,250504462105.0,8807.106305
10366,ID_Zf3RCS,11910.619453,11910.619453,11904.892641,863559951.0,219650883002.0,12538514.0,3.7,3.2,3.6,3.7,0.01024348,1.6438176049116873,378529292216.0,11904.892641
10367,ID_Zgggw2,37613.598173,37627.368197,37196.299755,2311342295.0,697809941908.0,26233353.0,3.7,2.8,3.0,3.6,0.00984091,-0.7000681117849429,1163246587669.0,37215.542809
10368,ID_ZhDcrj,7414.612586,7414.612586,7378.222238,566105685.0,132955969473.98,4259702.0,3.7,1.8,3.0,2.4,0.03968216,-7.50974479134723,201705087176.0,7382.101449
10369,ID_ZiQSqU,9977.003156,10002.592122,9977.003156,1383464430.0,184970140696.0,37128718.0,3.7,5.0,3.7,2.7,0.01039112,-0.4817246770553322,321478762793.0,10002.592122
10370,ID_ZieDLL,11491.943915,11510.690609,11491.943915,689694770.0,213206575925.0,38096986.0,3.6,4.1,3.9,3.9,0.00352458,0.6565060850989853,364413181934.0,11510.690609
10371,ID_ZjHsMz,10025.843062,10039.531392,9946.916646,413616593.0,179131567619.88,6161087.0,3.7,2.5,4.0,5.0,0.0065401,-0.2191625239024107,265060455416.39,9981.654805
10372,ID_ZkSZMK,8091.111554,8115.787847,8090.988305,423859081.0,145307369210.82,5730542.0,3.8,5.0,2.0,1.0,0.00928334,-0.8706831343196759,215392120772.1,8090.988305
10373,ID_ZkxQtT,8100.554296,8100.554296,8076.151257,368045740.0,146729127311.0,6506115.0,3.6,2.6,3.0,3.5,0.00545579,-0.1594337444059895,215889464352.0,8076.151257
10376,ID_ZmA7AD,11805.199016,11805.199016,11747.456559,2275308789.0,216657696459.0,16739134.0,3.6,1.9,3.7,3.2,0.01485126,-2.18955422774578,369630998622.0,11747.456559
10377,ID_ZmFuCX,7043.705918,7053.178218,7043.705918,1353864826.0,129044635782.0,30157096.0,3.7,4.4,4.1,3.3,0.02588374,5.9545492418506525,202647767413.0,7053.178218
10378,ID_Zmbjpf,9884.397831,9920.257046,9882.021139,3754932699.0,180315997712.0,9365973.0,3.7,3.1,3.0,2.3,0.01415143,-3.94857154677883,291270046779.0,9915.730545
10380,ID_Zmj9B6,7103.258788,7103.258788,7102.344098,1385646455.0,130037918575.0,19569969.0,3.7,2.9,3.7,3.1,0.01471448,1.7980280428152036,206210827607.0,7102.344098
10382,ID_ZoiEbw,10317.110799,10317.110799,10305.376937,832788983.0,190529389391.0,43782353.0,3.5,1.6,3.8,2.1,0.01104042,0.7442688041982418,341037889639.0,10305.376937
10387,ID_ZqEtdg,8086.815562,8122.502024,8027.327787,437335010.0,145653215129.24,4635706.0,3.8,2.4,2.0,3.0,0.01210107,-4.108134331006146,217538872272.21,8104.158268
10389,ID_ZsBgAb,9452.250951,9466.322294,9452.250951,918258261.0,173542553055.0,13214753.0,3.7,3.0,4.4,3.7,0.01443197,1.132698604237823,268327787301.0,9455.166569
10391,ID_ZsVrcb,17736.609312,17897.40977,17736.609312,1373358767.0,332543836110.0,17062944.0,3.5,2.9,4.4,3.0,0.01304502,-1.7995649977223889,534015847261.0,17892.241842
10392,ID_ZstiMj,9155.917426,9175.453758,9155.917426,479238057.0,168301087425.0,9534673.0,3.6,2.9,3.0,3.6,0.00409824,0.4286519283696349,265149395592.0,9175.453758
10394,ID_ZvyeBH,9286.667481,9318.637575,9278.663562,606749964.0,169545345248.0,21786843.0,3.7,2.3,4.3,2.4,0.015757,4.095936010910411,253814934150.0,9318.637575
10395,ID_ZwAmky,9700.738287,9717.647126,9700.738287,503403091.0,177097378446.0,7026039.0,3.7,4.1,4.1,2.1,0.01404779,-3.1495046892393344,277494081222.0,9717.647126
10396,ID_ZwxCp3,10908.203626,10924.29322,10908.203626,763820174.0,201921045124.0,19400851.0,3.8,3.4,4.2,4.4,0.00559471,1.3511855682225855,350499940350.0,10924.29322
10397,ID_ZxQevE,13199.326752,13227.771217,13199.326752,742611238.0,245109528210.0,23376558.0,3.5,2.9,4.1,2.4,0.01851005,-2.9301134057804954,399848567194.0,13223.136238
10398,ID_ZykjBH,7992.998559,7992.998559,7973.235279,476350442.0,143411572435.48,97032.0,3.0,2.0,1.9,3.0,0.02280921,-4.908440972824256,212307058371.1,7983.293568
10399,ID_a2acrK,7555.856966,7555.856966,7551.957009,1071102933.0,138052818169.0,8203737.0,3.7,3.6,3.6,2.5,0.01245562,0.2517822844596437,217517570515.0,7551.957009
10400,ID_a2inUE,8932.317994,8943.885493,8932.317994,1044330593.0,162930646052.0,11703577.0,3.6,3.7,3.5,2.5,0.00661333,-1.997638596295339,255999908546.0,8943.885493
10403,ID_a5oNfc,9713.128095,9713.128095,9683.031,1191548444.0,175701819968.0,13754690.0,3.7,2.9,3.9,3.5,0.02428938,0.3391054130302822,279140208835.0,9683.031
10404,ID_a6ejSa,9146.821186,9166.281523,9138.292006,577566107.0,167277920847.0,8185335.0,3.7,2.7,4.2,2.8,0.00708855,-1.3240790373787106,256070395357.0,9164.165865
10405,ID_a7ramT,11857.8152,11857.8152,11855.822909,1660568620.0,219151976670.0,17728552.0,3.7,2.9,4.3,4.5,0.00447664,0.6988738392788374,377295658756.0,11855.822909
10406,ID_a8kwYR,7144.042101,7152.579825,7144.042101,787811393.0,129315101302.0,7755766.0,3.6,2.4,4.1,3.9,0.01082951,0.1749876931516606,190278179803.0,7152.579825
10407,ID_a9WgHM,13554.696019,13577.517346,13554.696019,665551135.0,251650743832.0,14311598.0,3.7,3.0,3.4,3.6,0.01223768,1.1954189091907126,404492318678.0,13577.517346
10409,ID_aAfYyH,10336.469706,10336.469706,10277.282088,1189152429.0,186893532953.0,10815736.0,3.7,2.5,4.0,4.3,0.0237771,5.2165729974577575,297570650517.0,10277.282088
10410,ID_aBJyQ7,9133.958318,9133.958318,9064.093929,1334120142.0,166743293324.0,11647505.0,3.7,4.9,3.0,2.8,0.00577484,-0.7240863308390566,254439340903.0,9082.564629
10411,ID_aCCLAR,5320.71146,5332.594151,5301.216488,1397397859.0,97124602555.0,11274986.0,3.6,3.2,4.0,3.1,0.04661459,4.7944124946809135,150518266197.0,5322.948672
10412,ID_aCJ4xx,8481.302712,8484.086278,8479.992853,504107972.0,152947878627.0,8819096.0,3.5,2.7,4.1,2.9,0.00797127,-2.053706988875028,232219802776.0,8484.086278
10415,ID_aDQwLe,7033.276306,7033.276306,6780.589947,3174721375.0,124029212744.0,23708416.0,3.8,2.9,3.6,5.0,0.03384069,9.191202752115244,190227350726.0,6803.891268
10416,ID_aDtxPp,7854.695732,7854.695732,7848.798181,1262599799.0,143237838056.0,7553188.0,3.6,3.0,3.4,3.3,0.01081878,-3.1423380540630617,221853088393.0,7848.798181
10417,ID_aE2wbQ,11626.433042,11626.433042,11614.037072,736664122.0,214375278971.0,8304223.0,3.6,3.2,3.0,2.4,0.00410705,0.3061065729026309,378384485169.0,11614.037072
10418,ID_aERmXx,9442.968821,9457.372695,9442.968821,721338210.0,173595043911.0,11829183.0,3.6,2.7,3.8,2.9,0.00566032,-0.1326369317529062,269750338030.0,9457.372695
10419,ID_aEYxug,11439.104479,11446.944213,11439.104479,615531081.0,212026067820.0,29878339.0,3.7,2.7,3.6,2.5,0.00812766,-1.0579754219172244,367923937479.0,11446.944213
10420,ID_aFB5VE,57172.631119,57473.652868,56872.390122,4674629274.0,1058950006203.0,64531871.0,3.5,1.9,3.6,3.9,0.01369277,1.248637059948576,1773847618454.0,56979.230424
10421,ID_aG5JEt,50338.763796,50460.521212,49703.897545,3065267059.0,930950405411.0,85778018.0,3.7,5.0,3.7,3.0,0.01995418,-0.2511572816761647,1588173596203.0,49904.596609
10422,ID_aH4k8Q,6691.521774,6708.520449,6655.305198,1841544828.0,122276664688.0,11816674.0,3.6,2.9,3.5,2.7,0.02556417,6.844702506210355,186660259342.0,6669.002935
10423,ID_aHZBgK,9524.327998,9594.812307,9524.327998,1483285229.0,175542108703.0,12855886.0,3.6,2.3,4.3,3.2,0.01333857,-1.994839491103604,276104520812.0,9594.812307
10424,ID_aK45mx,47863.421924,48388.71091,47635.66007,2586172733.0,893051652737.0,34176946.0,3.7,3.4,3.0,3.1,0.0301176,3.2084762629212347,1492559849709.0,47635.66007
10426,ID_aKvTCS,18790.455902,18829.578836,18789.044666,1141999698.0,348350993673.0,38042489.0,3.5,3.0,4.3,2.5,0.00981077,-1.606096098851117,558509264264.0,18789.044666
10430,ID_aMwubj,8935.329506,8946.323583,8935.329506,1184981485.0,163175973924.0,9174167.0,3.7,3.1,4.1,2.6,0.00715625,1.1217931466127178,255471472336.0,8946.323583
10431,ID_aN4Xtb,7286.680761,7286.680761,7274.859156,701805026.0,132137555833.0,9787538.0,3.6,2.5,4.2,3.2,0.01956772,-0.8933777662992717,193990991680.0,7274.859156
10435,ID_aP2GMa,10952.351223,10953.278992,10952.351223,865127739.0,202703613968.0,8936880.0,3.6,2.4,4.4,3.1,0.00779953,0.0194407893199383,351004643045.0,10953.278992
10436,ID_aQPLtz,9718.463228,9726.788929,9718.463228,404413272.0,174769929793.23,6954647.0,3.8,2.8,1.9,5.0,0.01095613,-1.9799065813290944,255043423705.85,9726.788929
